S.No,Cell_Line,Drug_Name,Pubchem_CID,#stars,#amine,#amidine,#acid,#amide,#rotor,#rtvFG,CNS,mol_MW,dipole,SASA,FOSA,FISA,PISA,WPSA,volume,donorHB,accptHB,dip^2/V,ACxDN^.5/SA,glob,QPpolrz,QPlogPC16,QPlogPoct,QPlogPw,QPlogPo/w,QPlogS,CIQPlogS,QPlogHERG,QPPCaco,QPlogBB,QPPMDCK,QPlogKp,IP(eV),EA(eV),#metab,QPlogKhsa,HumanOralAbsorption,PercentHumanOralAbsorption,SAfluorine,SAamideO,PSA,#NandO,RuleOfFive,#ringatoms,#in34,#in56,#noncon,#nonHatm,RuleOfThree,Jm,Labels
295,NCI-H522,Kobe2602,3827738,2,0,0,0,0,5,1,-2,419.31,8.533,616.352,0.668,182.98,210.741,221.963,1070.129,3,5.5,0.0680347,0.0154559,0.8209069,35.475,10.92,21.106,12.667,3.211,-5.511,-6.085,-5.435,182.265,-1.003,1291.728,-3.669,8.895,2.62,2,0.157,3,86.21,164.489,0,124.681,9,0,12,0,12,0,28,0,0,Inactive
296,NCI-H522,KIN001-260,25260757,1,0,0,0,1,2,1,-1,519.602,4.647,854.141,569.648,97.006,187.488,0,1561.889,2,8.7,0.0138284,0.0144047,0.7621995,56.859,15.447,26.538,16.624,4.21,-7.329,-6.671,-4.9,752.135,-0.67,597.713,-2.455,8.338,0.671,1,0.674,1,77.158,0,25.088,109.396,11,2,33,0,33,14,38,1,0,Inactive
297,NCI-H522,"CAP-232, TT-232, TLN-232",6918265,18,2,0,0,7,33,1,-2,947.135,12.578,1218.983,288.313,381.105,501.005,48.56,2595.908,9.5,17.45,0.0609467,0.0441224,0.7493654,81.33,30.716,52.922,44.195,-0.458,2,-5.205,0.192,0.008,-5.034,0.082,-7.735,8.518,2.619,17,-2.009,1,0,0,158.142,329.313,19,3,21,0,21,0,66,2,1.742,Inactive
298,NCI-H522,Idelalisib,42628507,1,1,0,0,0,8,1,-1,462.597,2.907,866.938,502.16,108.199,256.579,0,1550.922,3,9,0.0054492,0.017981,0.7474295,53.227,16.268,26.647,15.781,3.953,-6.004,-4.753,-7.569,232.673,-0.811,113.177,-3.904,7.928,0.355,3,0.599,3,92.451,0,0,96.248,9,0,21,0,21,6,34,1,0,Inactive
299,NCI-H522,Afuresertib,46843057,1,1,0,0,0,6,0,0,427.323,5.501,678.469,158.296,110.085,208.504,201.584,1205.463,3,4.5,0.0251056,0.011488,0.8073666,40.227,13.161,21.125,11.092,4.302,-5.344,-5.801,-6.37,223.288,-0.031,1376.283,-4.3,9.263,1.464,4,0.603,3,94.176,45.662,0,77.522,5,0,16,0,16,0,27,0,0,Inactive
300,NCI-H522,AT7867,11175137,1,1,0,0,0,0,0,1,337.851,4.565,595.841,135.205,100.717,288.361,71.557,1051.65,2,3,0.0198122,0.0071204,0.8393614,38.687,11.676,17.966,9.709,3.798,-4.939,-4.759,-6.233,273.971,0.185,333.002,-4.422,8.844,0.18,0,0.808,3,92.812,0,0,46.266,3,0,23,0,23,5,24,0,0,Inactive
301,NCI-H522,IC-87114,9908783,0,0,0,0,0,3,0,-1,397.438,2.393,617.934,149.804,140.198,327.933,0,1155.399,2,8,0.0049568,0.0183089,0.8617421,41.291,12.739,21.291,14.538,2.563,-4.277,-5.587,-5.333,463.881,-0.876,215.662,-2.66,8.568,0.81,4,0.129,3,89.676,0,0,100.164,8,0,25,0,25,0,30,0,0.046,Inactive
302,NCI-H522,Veliparib,11960529,0,1,0,0,0,1,0,0,244.296,6.748,471.237,203.858,135.97,131.409,0,806.558,4,5,0.056456,0.0212207,0.8892339,26.737,8.603,17.894,13.235,0.55,-1.662,-1.654,-4.677,126.881,-0.245,58.763,-5.529,8.962,0.567,1,-0.239,3,67.811,0,0,89.07,5,0,14,0,14,4,18,0,0.016,Inactive
303,NCI-H522,Avagacestat,46883536,1,0,0,0,1,8,0,-2,520.885,4.244,681.081,39.328,215.149,243.387,183.216,1305.826,2,10,0.0137957,0.0207642,0.8483134,43.293,13.765,24.182,17.707,2.135,-3.694,-6.129,-3.773,52.989,-1.462,370.833,-3.859,9.992,1.469,3,-0.396,2,57.347,113.241,29.077,123.431,8,1,17,0,17,0,34,0,0.015,Inactive
304,NCI-H522,Voxtalisib,16123056,0,0,0,0,0,2,0,-2,270.293,8.531,512.305,200.356,174.212,137.737,0,864.764,2,5.5,0.0841534,0.0151827,0.8568437,28.485,8.856,16.336,10.979,1.288,-3.434,-3.455,-4.505,220.721,-1.139,96.632,-4.053,8.761,1.138,1,-0.139,3,76.435,0,0,103.699,7,0,15,0,15,0,20,0,0.009,Inactive
305,NCI-H522,MIRA-1,227681,1,0,0,0,0,3,1,-1,183.163,2.305,400.727,180.457,130.766,89.504,0,640.749,0,5,0.0082936,0,0.896965,18.417,5.726,8.336,6.445,0.24,-0.705,-0.943,-3.626,569.967,-0.701,269.434,-3.326,10.655,1.601,1,-0.987,3,77.676,0,0,94.744,5,0,5,0,5,0,13,0,17.064,Inactive
306,NCI-H522,Ipatasertib,24788740,0,1,0,0,1,6,0,1,458.002,6.361,781.726,428.358,107.439,174.415,71.514,1439.876,1,7.7,0.0281055,0.00985,0.7888488,49.283,14.4,22.435,12.467,3.657,-5.161,-4.551,-5.132,175.786,-0.375,283.991,-4.372,9.054,0.667,5,0.404,3,88.538,0,16.203,86.249,7,0,21,0,21,7,32,0,0,Inactive
307,NCI-H522,5-Fluorouracil,3385,6,0,0,0,0,0,0,-1,130.078,5.054,262.519,0,162.511,54.553,45.455,386.272,2,3.5,0.0661274,0.0188548,0.9770871,9.826,3.961,8.783,8.22,-0.884,-1.025,-1.093,-2.163,284.973,-0.46,225.975,-4.322,9.862,0.877,0,-0.749,2,65.704,45.455,0,86.817,4,0,6,0,6,0,9,0,1.422,Inactive
308,NCI-H522,SB216763,176158,1,0,0,0,0,0,0,0,371.222,6.028,546.048,83.686,105.92,235.526,120.915,996.277,1,3,0.0364708,0.005494,0.8834616,35.966,11.081,16.101,7.818,4.282,-5.669,-6.756,-4.541,980.524,-0.045,2225.828,-2.642,8.453,1.579,0,0.761,3,100,0,0,73.439,4,0,20,0,20,0,25,0,0.002,Inactive
309,NCI-H522,EPZ004777,56962336,1,1,0,0,1,12,0,-2,539.676,7.836,912.854,445.486,220.738,246.63,0,1698.983,6,11.6,0.0361415,0.0311266,0.7543214,56.489,18.978,34.475,23.584,1.92,-4.558,-4.46,-6.035,15.86,-2.348,7.948,-5.629,8.268,0.171,5,-0.143,2,20.795,0,12.465,148.395,11,3,20,0,20,4,39,1,0,Inactive
310,NCI-H522,NSC-207895,42640,1,1,0,0,0,1,1,-1,279.255,9.083,484.329,220.637,191.109,72.582,0,835.386,0,7,0.0987559,0,0.8856925,27.329,7.93,14.12,9.353,-0.429,-0.348,-1.348,-4.454,38.064,-0.722,15.993,-6.753,9.703,2.67,2,-0.872,2,52.724,0,0,107.776,9,0,15,0,15,4,20,0,0.022,Inactive
311,NCI-H522,AGI-5198,56645356,0,0,0,0,1,7,0,0,462.566,11.316,781.354,358.579,49.252,326.631,46.892,1480.957,1,7,0.0864686,0.0089588,0.8041653,51.739,14.553,23.61,12.283,5.24,-6.338,-6.164,-4.884,2452.068,-0.251,3333.007,-0.605,8.876,0.826,6,0.63,1,100,46.892,17.501,70.638,6,1,23,0,23,6,34,1,0.053,Inactive
312,NCI-H522,Amuvatinib,11282283,1,0,0,0,0,2,1,1,447.511,6.956,742.043,289.631,39.308,357.029,56.075,1324.568,1,7,0.0365282,0.0094334,0.7860537,48.981,14.034,22.03,12.139,5.006,-7.074,-6.862,-6.697,4198.967,0.156,4732.275,-0.794,8.585,1.089,3,0.73,1,100,0,0,70.388,8,1,28,0,28,5,32,1,0.006,Inactive
313,NCI-H522,Zibotentan,9910224,0,0,0,0,0,5,0,-2,424.433,10.336,702.44,188.544,153.121,360.775,0,1237.147,1,10,0.0863603,0.0142361,0.7934204,43.592,13.61,22.646,15.117,2.191,-4.5,-5.199,-6.595,349.827,-1.359,158.968,-2.591,9.165,1.104,5,-0.245,3,85.302,0,0,123.75,10,0,23,0,23,0,30,0,0.034,Inactive
314,NCI-H522,I-BRD9,91668541,2,0,1,0,0,6,0,-2,497.549,12.729,781.756,298.299,165.793,183.929,133.736,1393.772,2,8.5,0.1162468,0.0153767,0.7718887,47.529,13.676,25.429,14.004,3.909,-6.921,-6.747,-6.1,265.267,-1.325,636.832,-5.414,8.771,1.408,1,0.433,1,93.213,112.984,0,100.287,6,0,21,0,21,6,33,1,0,Inactive
315,NCI-H522,KIN001-270,66577006,2,0,0,0,0,5,0,-2,499.543,4.186,835.791,172.252,189.1,473.98,0.459,1489.53,2,10,0.0117624,0.0169207,0.7546874,54.773,17.502,27.239,17.917,3.542,-6.896,-6.944,-7.762,159.464,-1.95,68.397,-2.855,8.237,1.121,2,0.419,1,87.106,0,0,140.189,9,0,27,0,27,0,36,1,0,Inactive
316,NCI-H522,Vismodegib,24776445,0,0,0,0,0,4,0,-1,421.297,2.587,692.177,82.411,130.148,363.432,116.186,1197.526,1,7.5,0.0055878,0.0108354,0.7879009,42.673,13.914,20.334,12.753,3.604,-5.944,-5.851,-6.697,577.71,-0.79,1183.724,-2.254,8.906,1.25,1,0.204,3,100,0,0,81.966,5,0,18,0,18,0,27,1,0.003,Inactive
317,NCI-H522,KRAS (G12C) Inhibitor-12,73555129,0,0,0,0,1,5,1,-1,449.675,2.665,637.803,224.666,144.472,128.119,140.546,1090.195,2,7.75,0.0065133,0.0171842,0.8031831,35.489,11.681,19.235,14.867,1.856,-3.953,-5.033,-3.953,242.07,-0.886,1147.804,-3.251,8.238,0.974,4,-0.448,3,80.484,0,30.393,92.733,6,0,12,0,12,4,23,0,0.028,Inactive
318,NCI-H522,Cyclophosphamide,2907,0,0,0,0,0,3,1,0,261.087,3.689,446.164,254.492,44.131,0,147.541,757.16,1,8.5,0.0179781,0.0190513,0.9004556,22.221,6.976,13.327,10.32,0.898,-1.879,-1.368,-3.143,3779.289,0.382,10000,-2.045,9.627,0.183,1,-0.943,3,96.232,0,0,39.908,4,0,6,0,6,4,14,0,31.123,Inactive
319,NCI-H522,BIBR-1532,9927531,0,0,0,1,0,5,1,-2,331.37,3.195,641.235,74.116,141.329,425.79,0,1094.442,1,3.5,0.0093299,0.0054582,0.8009582,38.501,12.581,16.342,8.929,4.709,-5.866,-5.499,-4.976,114.625,-1.207,60.531,-2.144,8.688,0.895,2,0.537,3,91.375,0,0,81.227,4,0,16,0,16,0,25,1,0.003,Inactive
320,NCI-H522,CPI-613,24770514,0,0,0,1,0,13,0,-2,388.582,2.501,695.209,215.928,109.219,323.3,46.762,1274.032,1,3,0.0049079,0.0043153,0.8175296,39.573,13.666,16.145,5.902,6.354,-5.938,-6.636,-4.219,231.089,-1.195,232.953,-1.145,8.854,0.208,3,0.803,1,93.499,0,0,51.645,2,1,12,0,12,0,26,1,0.032,Inactive
321,NCI-H522,DMOG,560326,0,0,0,0,0,3,3,-2,175.141,4.709,421.844,247.925,173.919,0,0,644.809,0.25,5.75,0.0343929,0.0068153,0.8556582,17.725,5.164,9.193,7.285,-0.275,-1.293,-0.477,-3.868,222.14,-1.201,97.304,-4.437,10.187,0.165,1,-0.926,2,67.337,0,0,112.055,6,0,0,0,0,0,12,0,0.326,Inactive
322,NCI-H522,GW-2580,11617559,0,0,0,0,0,9,0,-2,366.419,2.36,671.964,251.996,153.582,266.386,0,1180.864,4,5.25,0.0047155,0.0156258,0.804055,37.869,13.068,21.066,13.237,3.185,-4.692,-5.377,-5.973,346.324,-1.563,157.248,-2.548,8.358,-0.193,6,0.198,3,91.045,0,0,97.287,7,0,18,0,18,0,27,0,0.021,Inactive
323,NCI-H522,WEHI-539,71297207,4,1,0,1,0,11,0,-2,583.722,5.335,995.478,277.923,190.318,449.16,78.077,1774.47,4,8.75,0.0160378,0.0175795,0.7120529,62.087,21.538,32.064,18.543,3.812,-8.645,-7.878,-7.252,9.809,-2.012,12.576,-4.451,8.393,1.268,9,0.824,1,54.055,0,0,128.066,8,1,30,0,30,3,41,3,0,Inactive
324,NCI-H522,RU-SKI 43,46006640,0,1,0,0,1,8,0,1,386.551,3.487,761.241,436.631,42.599,232.2,49.812,1344.497,1,5.25,0.0090436,0.0068966,0.773896,44.733,13.377,18.751,10.168,4.53,-5.045,-3.99,-5.65,615.018,0.128,997.778,-2.781,9.139,0.491,7,0.57,3,100,0,25.119,45.591,4,0,15,0,15,3,27,1,0.006,Inactive
325,NCI-H522,Ara-G,135499520,1,0,0,0,0,5,0,-2,283.243,10.39,455.805,114.317,284.064,57.423,0,790.406,6,12.3,0.1365791,0.0661001,0.907026,22.816,9.545,24.991,22.939,-2.304,-1.798,-1.337,-3.31,20.05,-2.04,7.23,-6.072,8.303,-0.193,4,-0.831,2,23.8,0,0,167.525,10,1,14,0,14,4,20,1,0.004,Inactive
326,NCI-H522,LY2109761,11655119,0,1,0,0,0,4,0,1,441.532,2.48,770.943,395.898,63.935,311.11,0,1394.545,0,7.45,0.004409,0,0.7830048,50.058,13.935,20.466,10.581,4.16,-5.055,-5.291,-7.253,611.651,0.026,321.711,-3.28,8.754,0.94,6,0.504,3,100,0,0,64.114,7,0,30,0,30,7,33,0,0.002,Inactive
327,NCI-H522,FMK,644243  ,0,0,0,0,0,6,0,-1,342.372,5.593,583.173,222.741,141.189,177.02,42.222,1047.774,3,6.2,0.0298598,0.0184143,0.8554859,33.616,10.627,19.238,12.479,2.42,-3.865,-4.519,-4.715,453.944,-0.981,358.84,-2.922,8.352,0.553,4,-0.009,3,88.669,42.222,0,89.454,6,0,15,0,15,0,25,0,0.056,Inactive
328,NCI-H522,I-BET-762,46943432,0,0,0,0,1,4,0,0,423.901,5.138,724.97,347.376,105.648,200.435,71.512,1299.417,1,6.25,0.020314,0.008621,0.7943477,45.194,13.24,20.193,12.061,3.962,-6.02,-5.645,-4.441,639.169,-0.618,1201.298,-2.376,9.451,1.049,4,0.416,3,100,0,23.672,93.386,7,0,20,0,17,1,30,1,0.002,Inactive
329,NCI-H522,VE821,51000408,0,0,0,0,0,5,0,-2,368.409,5.294,643.485,81.373,201.119,360.993,0,1123.043,2,8,0.0249512,0.0175819,0.8120034,39.027,13.052,20.866,14.797,1.937,-4.363,-4.606,-6.296,122.655,-1.771,51.207,-3.474,8.8,1.108,2,-0.081,3,75.669,0,0,117.764,7,0,18,0,18,0,26,0,0.005,Inactive
330,NCI-H522,MN-64,2802462,0,0,0,0,0,1,0,0,264.323,5.075,544.115,166.801,55.898,321.416,0,926.604,0,2.5,0.0277964,0,0.8447678,33.356,9.428,12.46,5.837,4.115,-5.08,-4.486,-5.577,2922.938,-0.019,1577.052,-1.321,9.251,0.902,1,0.597,3,100,0,0,35.077,2,0,16,0,16,0,20,0,0.111,Inactive
331,NCI-H522,EPZ5676,57345410,1,1,0,0,0,11,0,-2,562.714,5.973,927.767,491.674,227.89,208.203,0,1750.422,5,12.6,0.0203798,0.030368,0.7571024,58.823,18.965,34.206,22.226,2.566,-5.218,-5.189,-7.181,17.05,-2.352,6.713,-5.993,8.499,0.252,6,0.255,2,38.098,0,0,146.716,11,2,27,4,23,8,41,1,0,Inactive
332,NCI-H522,AMG-319,68947304,1,0,0,0,0,4,0,0,385.403,12.517,649.086,74.628,112.172,415.504,46.782,1154.985,2,6,0.1356585,0.0130727,0.820189,41.468,12.813,22.112,12.844,3.777,-5.432,-6.101,-6.423,855.416,-0.674,753.902,-1.739,8.721,1.103,3,0.394,3,100,46.782,0,84.425,7,0,25,0,25,0,29,0,0.026,Inactive
333,NCI-H522,GSK591,117072552,0,1,0,0,0,8,0,0,380.489,7.45,725.927,355.532,85.139,285.257,0,1289.381,3,7.7,0.0430411,0.0183721,0.7892102,43.034,13.564,22.959,14.199,3.09,-4.052,-3.281,-7.029,384.973,-0.431,195.042,-3.378,8.666,0.537,6,0.204,3,91.314,0,0,80.4,6,0,20,4,16,7,28,0,0.014,Inactive
334,NCI-H522,Dacarbazine,135398738,1,0,0,0,0,3,1,-2,182.185,0.852,412.49,167.617,173.941,70.931,0,642.647,3,8,0.0011299,0.0335921,0.8731063,18.316,6.401,14.313,13.989,-0.939,-1.51,-0.779,-3.924,222.032,-1.139,97.253,-4.187,9.24,0.992,3,-0.881,3,63.446,0,0,106.979,7,0,5,0,5,0,13,0,0.366,Inactive
335,NCI-H522,Lenalidomide,216326,0,0,0,0,0,1,0,-2,259.264,7.923,463.569,116.524,209.906,137.138,0,791.594,2.5,7,0.0793024,0.0238756,0.8927272,26.193,8.699,17.297,13.531,0.068,-2.556,-2.504,-3.922,101.241,-1.253,41.616,-4.809,8.451,0.307,5,-0.425,3,63.234,0,0,126.855,6,0,15,0,15,4,19,0,0.011,Inactive
336,NCI-H522,GDC0810,56941241,1,0,0,1,0,8,1,-2,446.908,2.359,722.592,115.372,182.659,330.095,94.467,1320.92,2,3,0.0042123,0.0058714,0.8057302,44.725,14.619,20.138,9.099,6.111,-7.233,-8.252,-4.442,46.489,-1.563,75.134,-2.955,8.779,0.942,1,1.034,1,79.61,46.908,0,82.51,4,1,21,0,21,0,32,1,0,Inactive
337,NCI-H522,GSK2830371,70983932,1,0,0,0,1,9,0,-1,461.021,4.845,832.076,496.395,95.93,133.313,106.439,1478.834,2.25,6.25,0.0158735,0.011267,0.7544228,48.523,15.148,22.819,12.639,4.997,-7.105,-5.8,-4.767,770.435,-0.841,2347.43,-1.954,8.797,1.212,8,0.608,1,100,0,25.058,94.516,6,0,19,3,16,8,31,2,0,Inactive
338,NCI-H522,LJI308,118704762,0,0,0,0,0,4,0,0,368.382,4.565,604.62,178.39,79.072,265.389,81.769,1096.027,1,4.95,0.0190093,0.008187,0.850282,37.675,10.541,17.023,9.004,4.174,-5.205,-5.903,-5.22,1762.233,-0.206,2560.034,-1.658,8.577,0.757,4,0.476,3,100,81.769,0,48.309,4,0,24,0,24,4,27,0,0.051,Inactive
339,NCI-H522,P22077,46931953,1,0,0,0,0,4,0,0,315.309,3.6,502.113,82.971,131.663,158.927,128.552,856.785,0,3,0.0151254,0,0.8688502,27.084,8.219,11.069,5.022,3.189,-4.071,-5.037,-4.412,558.911,-0.525,1334.954,-3.002,9.649,2.382,1,0.133,3,94.79,67.992,0,73.213,4,0,11,0,11,0,20,0,0.027,Inactive
340,NCI-H522,"eEF2K Inhibitor, A-484954",14998470,0,0,0,0,0,3,0,-2,289.293,3.722,519.617,251.224,227.492,40.901,0,892.749,3,6.5,0.0155158,0.0216666,0.8629155,28.038,9.084,17.33,12.93,0.489,-3.133,-2.943,-3.945,68.96,-1.654,27.479,-5.28,8.913,0.73,1,-0.271,3,62.714,0,0,139.708,8,0,13,3,10,3,21,0,0.001,Inactive
341,NCI-H522,Temozolomide,5394,1,0,0,0,0,1,0,-2,194.152,3.411,378.964,87.753,234.014,57.197,0,597.825,2,7,0.0194571,0.0261225,0.9056291,17.675,6.302,12.759,12.215,-1.207,-1.379,-1.328,-3.332,59.807,-1.399,23.559,-5.535,9.649,1.801,1,-0.798,2,51.677,0,0,129.607,8,0,9,0,9,0,14,0,0.024,Inactive
342,NCI-H522,Nelarabine,3011155,0,0,0,0,0,6,0,-2,297.27,3.917,486.363,216.127,197.325,72.911,0,848.954,5,10.8,0.0180768,0.0496533,0.891513,24.665,9.28,21.285,19.365,-1.003,-1.757,-1.92,-3.635,133.25,-1.453,56.004,-4.323,8.291,0.121,5,-0.831,2,59.1,0,0,141.052,10,0,14,0,14,4,21,0,0.247,Inactive
343,NCI-H522,Selisistat,5113032,1,0,0,0,1,1,0,0,248.711,8.262,454.817,143.698,111.11,128.688,71.321,768.388,2,1.5,0.0888379,0.0046641,0.8920366,25.184,8.096,13.222,9.052,2.213,-2.79,-3.335,-2.518,483.586,-0.253,1053.467,-3.018,8.266,0.157,3,-0.084,3,87.949,0,32.384,63.705,3,0,13,0,13,4,17,0,0.387,Inactive
344,NCI-H522,Fludarabine,657237,0,0,0,0,0,5,1,-2,285.234,6.567,464.383,117.464,224.342,77.225,45.352,799.464,5,10.8,0.0539378,0.0520034,0.8970594,23.368,8.76,21.725,19.762,-1.231,-1.936,-1.748,-3.566,73.869,-1.485,52.448,-4.902,8.614,0.384,4,-0.831,2,53.182,45.352,0,137.74,9,0,14,0,14,4,20,0,0.041,Inactive
345,NCI-H522,Cetuximab,85668777,0,0,0,1,0,7,0,-1,273.374,2.244,563.607,298.009,110.1,155.498,0,990.528,1,2,0.005083,0.0035486,0.852642,30.477,9.521,12.165,4.773,4.577,-4.664,-4.399,-2.85,226.685,-0.868,126.496,-2.329,7.903,-0.241,2,0.469,3,95.9,0,0,53.727,3,0,9,0,9,1,20,0,0.028,Inactive
346,NCI-H522,alpha-lipoic acid,864,1,0,0,1,0,5,1,-1,206.317,2.834,440.818,241.697,109.396,0,89.724,711.541,1,3,0.0112891,0.0068055,0.8743907,19.111,6.37,9.075,4.872,2.579,-2.856,-2.319,-1.757,230.194,-0.472,398.837,-3.056,9.028,1.976,1,-0.382,3,84.323,0,0,51.685,2,0,5,0,5,3,12,0,0.253,Inactive
347,NCI-H522,glutathione,124886,2,1,0,2,2,11,1,-2,307.321,6.684,573.088,183.088,315.349,0,74.651,953.995,4.5,8,0.0468308,0.0296125,0.817788,24.962,10.734,20.012,18.544,-2.932,-0.576,0.013,1.157,0.073,-2.661,0.182,-8.338,9.634,0.32,7,-1.732,1,0,0,43.649,196.105,9,1,0,0,0,0,20,2,0,Inactive
348,NCI-H522,N-acetyl cysteine,12035,0,0,0,1,1,4,1,-1,163.191,3.898,365.411,150.867,140.446,0,74.097,558.74,1.25,3.25,0.0271987,0.0099439,0.897822,13.638,5.09,8.03,8.052,0.625,-0.565,-0.679,-0.003,65.741,-0.657,157.374,-3.724,9.597,0.201,2,-1.082,2,63.138,0,31.384,86.79,4,0,0,0,0,0,10,0,8.39,Inactive
349,NCI-H522,ascorbate (vitamin C),54679076,1,0,0,0,0,6,0,-2,176.126,3.479,348.717,80.674,257.621,10.423,0,543.123,4,7.9,0.0222831,0.0453089,0.9231886,11.829,6.177,14.051,14.698,-1.851,-0.64,-0.761,-2.825,35.718,-1.813,13.495,-5.655,9.643,0.592,5,-0.947,2,43.9,0,0,129.06,6,0,5,0,5,1,12,0,0.09,Inactive
1,CaLu-06,SN-38,104842,0,0,0,0,0,4,0,-2,392.41,10.243,630.114,280.223,196.002,153.888,0,1145.965,2,8.5,0.0915551,0.0190772,0.8404788,38.609,11.788,21.69,14.035,1.702,-4.173,-4.868,-4.847,137.154,-1.527,57.78,-4.206,8.959,1.581,5,-0.041,3,75.163,0,0,120.406,7,0,21,0,21,3,29,0,0.002,Active
2,CaLu-06,Sepantronium bromide,11609586,2,0,0,0,0,6,0,-1,328.416,5.576,649.798,64.183,77.864,507.752,0,1115.435,3,3,0.0278715,0.0079966,0.8004779,39.482,13.374,19.365,11.292,4.622,-5.578,-5.684,-7.182,1809.334,-0.608,939.068,-0.59,7.699,0.082,7,0.591,3,100,0,0,50.965,4,0,21,0,21,0,25,1,0.223,Active
3,CaLu-06,Romidepsin,5352062,1,0,0,0,2,8,3,-1,540.692,8.244,697.369,496.405,137.621,10.83,52.513,1475.052,1.75,10.75,0.0460736,0.0203922,0.898616,47.844,13.557,25.133,15.373,2.072,-3.368,-4.119,-0.475,333.399,-0.926,444.484,-3.25,9.031,1.939,7,-0.397,2,71.277,0,21.09,147.923,10,1,15,0,0,7,36,1,0.131,Active
4,CaLu-06,AZD4877,10368812,0,1,0,0,0,10,0,0,503.661,9.971,787.219,341.399,118.519,275.44,51.861,1521.623,2,9,0.065337,0.0161682,0.8127198,50.951,15.898,25.822,13.9,4.13,-4.614,-6.013,-6.602,185.729,-0.71,170.635,-3.836,9.277,1.303,6,0.535,3,78.776,0,0,96.757,7,1,21,0,21,0,36,0,0.002,Active
5,CaLu-06,ARRY-520,44224257,0,1,0,0,1,5,1,1,420.476,3.673,666.999,200.934,98.886,274.061,93.117,1226.263,2,5.7,0.0110004,0.0120855,0.8306708,42.328,12.406,20.508,12.636,3.295,-4.068,-4.682,-4.931,206.59,-0.066,456.364,-3.959,8.923,0.785,3,0.274,3,87.673,69.517,17.582,73.946,6,0,17,0,17,1,29,0,0.004,Active
6,CaLu-06,Docetaxel,148124,7,0,0,0,0,13,3,-2,807.89,8.913,1033.689,486.7,238.522,308.467,0,2219.947,4,17.35,0.035788,0.0335691,0.7961656,77.287,22.994,42.627,26.008,4.329,-6.354,-8.889,-6.301,54.2,-2.729,21.181,-3.581,9.838,0.659,8,0.586,1,57.408,0,0,229.865,15,2,29,4,22,13,58,2,0,Active
7,CaLu-06,Vinorelbine,5978,6,2,0,0,0,8,1,0,824.969,3.475,1016.455,652.132,163.715,200.609,0,2227.777,2,14.25,0.0054219,0.0198263,0.8115673,79.781,21.124,38.226,19.844,5.217,-5.455,-8.946,-6.99,17.266,-0.779,7.529,-7.187,8.253,0.446,5,1.424,2,40.759,0,0,174.528,14,3,38,0,34,18,60,1,0,Active
8,CaLu-06,Trametinib,11707110,1,0,0,0,0,3,0,-1,615.402,5.825,816.807,346.35,140.401,206.637,123.419,1511.663,1,8.5,0.022447,0.0104064,0.7798577,54.39,15.398,25.132,13.264,4.921,-7.933,-9.457,-6.08,461.824,-0.854,1018.078,-3.091,8.687,1.113,1,0.872,1,90.487,39.817,0,122.913,9,1,25,3,22,3,37,1,0,Active
9,CaLu-06,Thapsigargin,446378,6,0,0,0,0,15,4,-2,650.762,5.873,1020.749,838.9,165.938,15.911,0,2000.151,2,12.5,0.0172425,0.0173183,0.7521213,64.413,18.753,31.028,15.345,5.295,-7.501,-7.366,-5.619,264.428,-2.296,117.472,-3.082,9.817,-0.075,10,0.825,1,62.43,0,0,187.4,12,3,13,0,10,9,46,2,0,Active
10,CaLu-06,Epothilone B,448013,1,0,0,0,0,18,2,-2,507.684,6.643,778.538,562.079,103.348,62.758,50.354,1537.975,0,8.9,0.0286915,0,0.8276584,44.437,13.906,19.46,7.536,4.545,-3.6,-5.896,-4.62,1037.162,-1.404,971.214,-1.475,9.074,0.83,8,-0.062,1,94.576,0,0,107.298,7,1,8,3,5,2,35,1,4.276,Active
11,CaLu-06,Gemcitabine,60750,0,0,0,0,0,4,0,-2,263.2,10.474,422.633,83.722,224.38,55.808,58.723,713.889,4,9.1,0.1536791,0.0430634,0.9140202,20.38,7.575,19.763,16.602,-1.275,-1.764,-1.714,-3.189,73.808,-1.324,62.028,-5.074,9.324,0.319,3,-0.785,2,52.918,58.723,0,118.679,7,0,11,0,11,4,18,0,0.038,Active
12,CaLu-06,Dacinostat,6445533,0,1,0,0,0,12,2,-2,379.458,6.564,703.279,159.246,206.388,337.646,0,1247.334,4,7.9,0.0345411,0.0224662,0.7968176,39.284,14.593,23.666,16.105,1.822,-2.874,-3.515,-7.156,27.266,-1.928,11.151,-5.044,8.28,0.72,4,-0.149,2,63.311,0,0,104.839,6,0,15,0,15,0,28,0,0.005,Active
13,CaLu-06,Bryostatin 1,5280757,14,0,0,0,0,26,7,-2,905.044,10.079,1318.068,976.195,283.72,58.153,0,2671.994,3,17.1,0.0380154,0.0224708,0.706509,84.64,26.746,42.59,20.718,6.601,-9.05,-10.783,-6.558,20.202,-4.793,7.289,-4.047,9.633,0.732,10,1.117,1,50.084,0,0,244.758,17,3,18,0,18,13,64,3,0,Active
14,CaLu-06,Dactinomycin,457193,14,0,0,0,8,29,2,-2,1255.432,12.752,1424.295,1153.566,199.827,70.902,0,3303.167,2,32.5,0.0492316,0.03227,0.7530993,108.095,29.65,58.154,40.547,-0.456,-0.755,-6.94,5.13,22.205,-3.533,52.793,-2.168,8.419,1.608,13,-3.261,1,9.501,0,94.786,351.694,28,3,24,0,24,8,90,2,1499.233,Active
